Data e Hora,pm25,pm25_missing_flag,trend_7d_ma,seasonal_hourly,remainder
2018-03-03 00:30:00,26.0,0.0,4.177083333333333,-0.1290378330623101,21.951954499728977
2018-03-03 01:30:00,6.0,0.0,4.180059523809524,-0.35640156625804204,2.1763420424485185
2018-03-03 02:30:00,4.0,0.0,4.181547619047619,-0.705891962854214,0.5243443438065953
2018-03-03 03:30:00,1.0,0.0,4.181547619047619,-1.0822305672621522,-2.0993170517854667
2018-03-03 04:30:00,1.0,1.0,4.181547619047619,-1.2137506553129318,-1.9677969637346868
2018-03-03 05:30:00,1.0,1.0,4.183035714285714,-1.1597164252356007,-2.0233192890501135
2018-03-03 06:30:00,1.0,1.0,4.186011904761905,-0.929135010277158,-2.2568768944847473
2018-03-03 07:30:00,1.0,0.0,4.190476190476191,-0.9640843176101713,-2.2263918728660195
2018-03-03 08:30:00,1.0,0.0,4.196428571428571,-0.8879431546854667,-2.3084854167431046
2018-03-03 09:30:00,3.0,0.0,4.178571428571429,-0.8104635665936863,-0.3681078619777425
2018-03-03 10:30:00,1.0,0.0,4.184523809523809,-1.1546371996857847,-2.029886609838025
2018-03-03 11:30:00,1.2,1.0,3.8988095238095237,-1.3282434509523995,-1.370566072857124
2018-03-03 12:30:00,1.4,1.0,3.9047619047619047,-1.3477442836543827,-1.157017621107522
2018-03-03 13:30:00,1.6,1.0,3.892857142857143,-1.4354261401949724,-0.8574310026621703
2018-03-03 14:30:00,1.8,1.0,3.880952380952381,-1.3159857343480807,-0.7649666466042999
2018-03-03 15:30:00,2.0,0.0,3.888392857142857,-0.9225991937340625,-0.9657936634087947
2018-03-03 16:30:00,1.0,0.0,3.8913690476190474,0.1560085342170231,-3.0473775818360704
2018-03-03 17:30:00,1.0,0.0,3.8958333333333335,1.9967324689050554,-4.892565802238389
2018-03-03 18:30:00,4.0,0.0,3.8958333333333335,2.719050407759664,-2.6148837410929975
2018-03-03 19:30:00,5.0,0.0,3.8958333333333335,2.706992058473023,-1.6028253918063564
2018-03-03 20:30:00,4.0,0.0,3.9017857142857144,2.950901682372879,-2.8526873966585935
2018-03-03 21:30:00,3.0,0.0,3.8898809523809526,2.5224646853360935,-3.412345637717046
2018-03-03 22:30:00,4.0,0.0,3.8779761904761907,1.9262850003971579,-1.8042611908733486
2018-03-03 23:30:00,4.0,0.0,3.8898809523809526,0.7839767835227864,-0.673857735903739
2018-03-04 00:30:00,5.0,0.0,3.919642857142857,-0.1290378330623101,1.2093949759194529
2018-03-04 01:30:00,6.0,0.0,3.943452380952381,-0.35640156625804204,2.4129491853056613
2018-03-04 02:30:00,7.0,0.0,3.9666005291005293,-0.705891962854214,3.7392914337536847
2018-03-04 03:30:00,7.0,0.0,3.989087301587302,-1.0822305672621522,4.0931432656748505
2018-03-04 04:30:00,6.0,0.0,4.010912698412699,-1.2137506553129318,3.2028379569002334
2018-03-04 05:30:00,3.0,0.0,4.032076719576719,-1.1597164252356007,0.1276397056588816
2018-03-04 06:30:00,1.0,0.0,4.052579365079366,-0.929135010277158,-2.1234443548022077
2018-03-04 07:30:00,1.5,1.0,4.060515873015873,-0.9640843176101713,-1.5964315554057014
2018-03-04 08:30:00,2.0,0.0,4.079695767195767,-0.8879431546854667,-1.1917526125103008
2018-03-04 09:30:00,1.0,0.0,4.056547619047619,-0.8104635665936863,-2.2460840524539325
2018-03-04 10:30:00,1.1428571428571428,1.0,3.9910714285714284,-1.1546371996857847,-1.6935770860285009
2018-03-04 11:30:00,1.2857142857142856,1.0,4.157738095238095,-1.3282434509523995,-1.5437803585714098
2018-03-04 12:30:00,1.4285714285714286,1.0,4.175595238095238,-1.3477442836543827,-1.3992795258694266
2018-03-04 13:30:00,1.5714285714285714,1.0,4.193452380952381,-1.4354261401949724,-1.1865976693288378
2018-03-04 14:30:00,1.7142857142857144,1.0,4.1875,-1.3159857343480807,-1.1572285513662048
2018-03-04 15:30:00,1.8571428571428572,1.0,4.196428571428571,-0.9225991937340625,-1.4166865205516515
2018-03-04 16:30:00,2.0,0.0,4.193452380952381,0.1560085342170231,-2.3494609151694044
2018-03-04 17:30:00,4.0,0.0,4.205357142857143,1.9967324689050554,-2.2020896117621986
2018-03-04 18:30:00,3.0,0.0,4.193452380952381,2.719050407759664,-3.9125027887120454
2018-03-04 19:30:00,1.0,0.0,4.197420634920635,2.706992058473023,-5.904412693393658
2018-03-04 20:30:00,3.0,0.0,4.197420634920635,2.950901682372879,-4.148322317293514
2018-03-04 21:30:00,7.0,0.0,4.193452380952381,2.5224646853360935,0.28408293371152515
2018-03-04 22:30:00,6.0,0.0,4.193452380952381,1.9262850003971579,-0.11973738134953926
2018-03-04 23:30:00,5.0,0.0,4.1875,0.7839767835227864,0.028523216477213564
2018-03-05 00:30:00,3.0,0.0,4.188690476190476,-0.1290378330623101,-1.0596526431281656
2018-03-05 01:30:00,1.0,0.0,4.191071428571429,-0.35640156625804204,-2.834669862313387
2018-03-05 02:30:00,1.2,1.0,4.194642857142857,-0.705891962854214,-2.288750894288643
2018-03-05 03:30:00,1.4,1.0,4.199404761904763,-1.0822305672621522,-1.7171741946426107
2018-03-05 04:30:00,1.6,1.0,4.205357142857143,-1.2137506553129318,-1.3916064875442113
2018-03-05 05:30:00,1.8,1.0,4.209821428571429,-1.1597164252356007,-1.2501050033358283
2018-03-05 06:30:00,2.0,0.0,4.230654761904762,-0.929135010277158,-1.301519751627604
2018-03-05 07:30:00,1.0,0.0,4.244047619047619,-0.9640843176101713,-2.2799633014374474
2018-03-05 08:30:00,1.5,1.0,4.244047619047619,-0.8879431546854667,-1.856104464362152
2018-03-05 09:30:00,2.0,0.0,4.226190476190476,-0.8104635665936863,-1.41572690959679
2018-03-05 10:30:00,2.0,0.0,4.035714285714286,-1.1546371996857847,-0.8810770860285009
2018-03-05 11:30:00,1.0,0.0,3.880952380952381,-1.3282434509523995,-1.5527089299999814
2018-03-05 12:30:00,2.0,0.0,3.8035714285714284,-1.3477442836543827,-0.4558271449170457
2018-03-05 13:30:00,3.0,1.0,3.7976190476190474,-1.4354261401949724,0.6378070925759249
2018-03-05 14:30:00,4.0,1.0,3.7857142857142856,-1.3159857343480807,1.5302714486337952
2018-03-05 15:30:00,5.0,1.0,3.775510204081632,-0.9225991937340625,2.1470889896524303
2018-03-05 16:30:00,6.0,1.0,3.7670068027210886,0.1560085342170231,2.0769846630618884
2018-03-05 17:30:00,7.0,1.0,3.7602040816326534,1.9967324689050554,1.2430634494622912
2018-03-05 18:30:00,8.0,0.0,3.7551020408163267,2.719050407759664,1.5258475514240089
2018-03-05 19:30:00,7.0,0.0,3.7695578231292513,2.706992058473023,0.5234501183977258
2018-03-05 20:30:00,6.0,0.0,3.7797619047619047,2.950901682372879,-0.7306635871347837
2018-03-05 21:30:00,52.0,0.0,3.7797619047619047,2.5224646853360935,45.697773409902
2018-03-05 22:30:00,9.0,0.0,3.7797619047619047,1.9262850003971579,3.293953094840937
2018-03-05 23:30:00,6.0,0.0,3.785173160173161,0.7839767835227864,1.4308500563040527
2018-03-06 00:30:00,5.0,0.0,3.7920274170274166,-0.1290378330623101,1.3370104160348935
2018-03-06 01:30:00,8.0,0.0,3.8003246753246755,-0.35640156625804204,4.556076890933366
2018-03-06 02:30:00,7.0,0.0,3.8100649350649345,-0.705891962854214,3.8958270277892795
2018-03-06 03:30:00,5.0,0.0,3.8177759740259747,-1.0822305672621522,2.2644545932361773
2018-03-06 04:30:00,4.0,0.0,3.8234577922077917,-1.2137506553129318,1.39029286310514
2018-03-06 05:30:00,4.0,0.0,3.82711038961039,-1.1597164252356007,1.3326060356252107
2018-03-06 06:30:00,3.0,0.0,3.8287337662337664,-0.929135010277158,0.10040124404339157
2018-03-06 07:30:00,1.0,0.0,3.8357683982683985,-0.9640843176101713,-1.8716840806582273
2018-03-06 08:30:00,4.0,0.0,3.8541666666666665,-0.8879431546854667,1.0337764880188
2018-03-06 09:30:00,5.0,0.0,3.8720238095238093,-0.8104635665936863,1.938439757069877
2018-03-06 10:30:00,2.0,0.0,3.794642857142857,-1.1546371996857847,-0.6400056574570725
2018-03-06 11:30:00,1.75,1.0,4.026785714285714,-1.3282434509523995,-0.9485422633333149
2018-03-06 12:30:00,1.5,1.0,4.002976190476191,-1.3477442836543827,-1.155231906821808
2018-03-06 13:30:00,1.25,1.0,3.8660714285714284,-1.4354261401949724,-1.180645288376456
2018-03-06 14:30:00,1.0,0.0,3.8363095238095237,-1.3159857343480807,-1.520323789461443
2018-03-06 15:30:00,1.0,0.0,3.8363095238095237,-0.9225991937340625,-1.9137103300754612
2018-03-06 16:30:00,1.25,1.0,3.8422619047619047,0.1560085342170231,-2.7482704389789276
2018-03-06 17:30:00,1.5,1.0,3.8422619047619047,1.9967324689050554,-4.33899437366696
2018-03-06 18:30:00,1.75,1.0,3.8482142857142856,2.719050407759664,-4.81726469347395
2018-03-06 19:30:00,2.0,0.0,3.8601190476190474,2.706992058473023,-4.567111106092071
2018-03-06 20:30:00,3.0,0.0,3.8601190476190474,2.950901682372879,-3.8110207299919265
2018-03-06 21:30:00,6.0,0.0,3.869047619047619,2.5224646853360935,-0.39151230438371254
2018-03-06 22:30:00,10.0,0.0,3.875,1.9262850003971579,4.198714999602842
2018-03-06 23:30:00,6.0,0.0,3.892857142857143,0.7839767835227864,1.3231660736200708
2018-03-07 00:30:00,7.0,0.0,3.8976190476190475,-0.1290378330623101,3.2314187854432626
2018-03-07 01:30:00,4.0,0.0,3.8952380952380956,-0.35640156625804204,0.4611634710199464
2018-03-07 02:30:00,3.25,1.0,3.8916666666666666,-0.705891962854214,0.06422529618754735
2018-03-07 03:30:00,2.5,1.0,3.886904761904762,-1.0822305672621522,-0.3046741946426097
2018-03-07 04:30:00,1.75,1.0,3.880952380952381,-1.2137506553129318,-0.9172017256394491
2018-03-07 05:30:00,1.0,0.0,3.880952380952381,-1.1597164252356007,-1.7212359557167802
